0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
SS50377_20840	daa5db0f203ff4cc9c98d3e90920bb9c	146	Gene3D	G3DSA:3.10.110.10	Ubiquitin Conjugating Enzyme	1	146	2.4E-25	T	09-11-2021	IPR016135	Ubiquitin-conjugating enzyme/RWD-like		
SS50377_20840	daa5db0f203ff4cc9c98d3e90920bb9c	146	ProSiteProfiles	PS50127	Ubiquitin-conjugating enzymes family profile.	3	134	21.294	T	09-11-2021	IPR000608	Ubiquitin-conjugating enzyme E2		Reactome: R-HSA-983168
SS50377_20840	daa5db0f203ff4cc9c98d3e90920bb9c	146	SUPERFAMILY	SSF54495	UBC-like	2	145	3.19E-25	T	09-11-2021	IPR016135	Ubiquitin-conjugating enzyme/RWD-like		
SS50377_20840	daa5db0f203ff4cc9c98d3e90920bb9c	146	SMART	SM00212	ubc_7	3	145	3.0E-14	T	09-11-2021				
SS50377_20840	daa5db0f203ff4cc9c98d3e90920bb9c	146	PANTHER	PTHR24068	UBIQUITIN-CONJUGATING ENZYME E2	4	145	5.1E-15	T	09-11-2021				
SS50377_20840	daa5db0f203ff4cc9c98d3e90920bb9c	146	PANTHER	PTHR24068:SF116	UBIQUITIN-CONJUGATING ENZYME E2L 3A-RELATED	4	145	5.1E-15	T	09-11-2021				
SS50377_20840	daa5db0f203ff4cc9c98d3e90920bb9c	146	Pfam	PF00179	Ubiquitin-conjugating enzyme	4	139	4.5E-22	T	09-11-2021	IPR000608	Ubiquitin-conjugating enzyme E2		Reactome: R-HSA-983168
SS50377_21778	dbe705b9252577565eb05b5b79cfc940	288	PANTHER	PTHR12411:SF16	TUBULOINTERSTITIAL NEPHRITIS ANTIGEN-LIKE 1	20	283	2.0E-33	T	09-11-2021				
SS50377_21778	dbe705b9252577565eb05b5b79cfc940	288	SUPERFAMILY	SSF54001	Cysteine proteinases	13	283	3.05E-54	T	09-11-2021	IPR038765	Papain-like cysteine peptidase superfamily		
SS50377_21778	dbe705b9252577565eb05b5b79cfc940	288	PANTHER	PTHR12411	CYSTEINE PROTEASE FAMILY C1-RELATED	20	283	2.0E-33	T	09-11-2021				
SS50377_21778	dbe705b9252577565eb05b5b79cfc940	288	SMART	SM00645	pept_c1	67	286	2.0E-32	T	09-11-2021	IPR000668	Peptidase C1A, papain C-terminal	GO:0006508|GO:0008234	
SS50377_21778	dbe705b9252577565eb05b5b79cfc940	288	ProSitePatterns	PS00640	Eukaryotic thiol (cysteine) proteases asparagine active site.	250	269	-	T	09-11-2021	IPR025661	Cysteine peptidase, asparagine active site		
SS50377_21778	dbe705b9252577565eb05b5b79cfc940	288	Gene3D	G3DSA:3.90.70.10	Cysteine proteinases	6	287	4.3E-56	T	09-11-2021				
SS50377_21778	dbe705b9252577565eb05b5b79cfc940	288	Pfam	PF00112	Papain family cysteine protease	67	284	3.6E-44	T	09-11-2021	IPR000668	Peptidase C1A, papain C-terminal	GO:0006508|GO:0008234	
SS50377_21788	1b0d6ae64b329b8e4c5132f55cbae07e	288	PANTHER	PTHR12411:SF16	TUBULOINTERSTITIAL NEPHRITIS ANTIGEN-LIKE 1	20	283	3.3E-33	T	09-11-2021				
SS50377_21788	1b0d6ae64b329b8e4c5132f55cbae07e	288	Gene3D	G3DSA:3.90.70.10	Cysteine proteinases	6	287	3.5E-56	T	09-11-2021				
SS50377_21788	1b0d6ae64b329b8e4c5132f55cbae07e	288	SMART	SM00645	pept_c1	67	286	2.0E-32	T	09-11-2021	IPR000668	Peptidase C1A, papain C-terminal	GO:0006508|GO:0008234	
SS50377_21788	1b0d6ae64b329b8e4c5132f55cbae07e	288	ProSitePatterns	PS00640	Eukaryotic thiol (cysteine) proteases asparagine active site.	250	269	-	T	09-11-2021	IPR025661	Cysteine peptidase, asparagine active site		
SS50377_21788	1b0d6ae64b329b8e4c5132f55cbae07e	288	PANTHER	PTHR12411	CYSTEINE PROTEASE FAMILY C1-RELATED	20	283	3.3E-33	T	09-11-2021				
SS50377_21788	1b0d6ae64b329b8e4c5132f55cbae07e	288	SUPERFAMILY	SSF54001	Cysteine proteinases	13	283	4.21E-54	T	09-11-2021	IPR038765	Papain-like cysteine peptidase superfamily		
SS50377_21788	1b0d6ae64b329b8e4c5132f55cbae07e	288	Pfam	PF00112	Papain family cysteine protease	67	284	3.6E-44	T	09-11-2021	IPR000668	Peptidase C1A, papain C-terminal	GO:0006508|GO:0008234	
SS50377_20176	337f89236984bf88c6def8327328b2e7	143	Pfam	PF00179	Ubiquitin-conjugating enzyme	7	141	1.5E-32	T	09-11-2021	IPR000608	Ubiquitin-conjugating enzyme E2		Reactome: R-HSA-983168
SS50377_20176	337f89236984bf88c6def8327328b2e7	143	SMART	SM00212	ubc_7	6	142	1.2E-20	T	09-11-2021				
SS50377_20176	337f89236984bf88c6def8327328b2e7	143	Gene3D	G3DSA:3.10.110.10	Ubiquitin Conjugating Enzyme	1	143	3.9E-38	T	09-11-2021	IPR016135	Ubiquitin-conjugating enzyme/RWD-like		
SS50377_20176	337f89236984bf88c6def8327328b2e7	143	ProSiteProfiles	PS50127	Ubiquitin-conjugating enzymes family profile.	6	137	28.057	T	09-11-2021	IPR000608	Ubiquitin-conjugating enzyme E2		Reactome: R-HSA-983168
SS50377_20176	337f89236984bf88c6def8327328b2e7	143	Coils	Coil	Coil	125	143	-	T	09-11-2021				
SS50377_20176	337f89236984bf88c6def8327328b2e7	143	CDD	cd00195	UBCc	5	139	1.26231E-32	T	09-11-2021	IPR000608	Ubiquitin-conjugating enzyme E2		Reactome: R-HSA-983168
SS50377_20176	337f89236984bf88c6def8327328b2e7	143	SUPERFAMILY	SSF54495	UBC-like	5	138	4.27E-36	T	09-11-2021	IPR016135	Ubiquitin-conjugating enzyme/RWD-like		
SS50377_20176	337f89236984bf88c6def8327328b2e7	143	PANTHER	PTHR24067	UBIQUITIN-CONJUGATING ENZYME E2	4	141	7.1E-28	T	09-11-2021				
SS50377_20176	337f89236984bf88c6def8327328b2e7	143	PANTHER	PTHR24067:SF292	UBIQUITIN-CONJUGATING ENZYME FAMILY PROTEIN	4	141	7.1E-28	T	09-11-2021				
SS50377_20177	a9715b013fc2e176b3b927ed7bca1c13	146	SUPERFAMILY	SSF54495	UBC-like	2	144	7.21E-58	T	09-11-2021	IPR016135	Ubiquitin-conjugating enzyme/RWD-like		
SS50377_20177	a9715b013fc2e176b3b927ed7bca1c13	146	Pfam	PF00179	Ubiquitin-conjugating enzyme	3	138	4.8E-52	T	09-11-2021	IPR000608	Ubiquitin-conjugating enzyme E2		Reactome: R-HSA-983168
SS50377_20177	a9715b013fc2e176b3b927ed7bca1c13	146	ProSitePatterns	PS00183	Ubiquitin-conjugating enzymes active site.	72	87	-	T	09-11-2021	IPR023313	Ubiquitin-conjugating enzyme, active site		MetaCyc: PWY-7511|Reactome: R-HSA-983168
SS50377_20177	a9715b013fc2e176b3b927ed7bca1c13	146	ProSiteProfiles	PS50127	Ubiquitin-conjugating enzymes family profile.	2	134	44.455	T	09-11-2021	IPR000608	Ubiquitin-conjugating enzyme E2		Reactome: R-HSA-983168
SS50377_20177	a9715b013fc2e176b3b927ed7bca1c13	146	PANTHER	PTHR24068:SF346	BNAA01G32320D PROTEIN	2	143	1.0E-58	T	09-11-2021				
SS50377_20177	a9715b013fc2e176b3b927ed7bca1c13	146	PANTHER	PTHR24068	UBIQUITIN-CONJUGATING ENZYME E2	2	143	1.0E-58	T	09-11-2021				
SS50377_20177	a9715b013fc2e176b3b927ed7bca1c13	146	CDD	cd00195	UBCc	1	140	1.52523E-64	T	09-11-2021	IPR000608	Ubiquitin-conjugating enzyme E2		Reactome: R-HSA-983168
SS50377_20177	a9715b013fc2e176b3b927ed7bca1c13	146	Gene3D	G3DSA:3.10.110.10	Ubiquitin Conjugating Enzyme	1	145	2.0E-63	T	09-11-2021	IPR016135	Ubiquitin-conjugating enzyme/RWD-like		
SS50377_20177	a9715b013fc2e176b3b927ed7bca1c13	146	SMART	SM00212	ubc_7	2	145	2.8E-65	T	09-11-2021				
SS50377_20350	d7a56292807e28fecd29a20e020b55b4	152	Pfam	PF01625	Peptide methionine sulfoxide reductase	3	145	1.2E-30	T	09-11-2021	IPR002569	Peptide methionine sulphoxide reductase MsrA	GO:0008113|GO:0055114	Reactome: R-HSA-5676934
SS50377_20350	d7a56292807e28fecd29a20e020b55b4	152	PANTHER	PTHR42799:SF2	MITOCHONDRIAL PEPTIDE METHIONINE SULFOXIDE REDUCTASE	4	142	3.6E-24	T	09-11-2021				
SS50377_20350	d7a56292807e28fecd29a20e020b55b4	152	SUPERFAMILY	SSF55068	Peptide methionine sulfoxide reductase	3	144	3.4E-31	T	09-11-2021	IPR036509	Peptide methionine sulphoxide reductase MsrA superfamily	GO:0008113|GO:0055114	Reactome: R-HSA-5676934
SS50377_20350	d7a56292807e28fecd29a20e020b55b4	152	PANTHER	PTHR42799	MITOCHONDRIAL PEPTIDE METHIONINE SULFOXIDE REDUCTASE	4	142	3.6E-24	T	09-11-2021				
SS50377_20350	d7a56292807e28fecd29a20e020b55b4	152	Gene3D	G3DSA:3.30.1060.10	Peptide methionine sulfoxide reductase	1	152	1.9E-32	T	09-11-2021	IPR036509	Peptide methionine sulphoxide reductase MsrA superfamily	GO:0008113|GO:0055114	Reactome: R-HSA-5676934
SS50377_20577	44322bef552d69a1b99eb0dd19f3fe7a	338	Coils	Coil	Coil	211	241	-	T	09-11-2021				
SS50377_20577	44322bef552d69a1b99eb0dd19f3fe7a	338	MobiDBLite	mobidb-lite	consensus disorder prediction	31	55	-	T	09-11-2021				
SS50377_20577	44322bef552d69a1b99eb0dd19f3fe7a	338	Coils	Coil	Coil	141	187	-	T	09-11-2021				
SS50377_20611	5c9af66b3e1ed6e7ca8261ace8bc51dd	506	SUPERFAMILY	SSF46565	Chaperone J-domain	383	449	9.55E-21	T	09-11-2021	IPR036869	Chaperone J-domain superfamily		
SS50377_20611	5c9af66b3e1ed6e7ca8261ace8bc51dd	506	CDD	cd06257	DnaJ	384	435	1.2463E-15	T	09-11-2021	IPR001623	DnaJ domain		
SS50377_20611	5c9af66b3e1ed6e7ca8261ace8bc51dd	506	Gene3D	G3DSA:1.10.287.110	-	374	465	1.8E-20	T	09-11-2021	IPR036869	Chaperone J-domain superfamily		
SS50377_20611	5c9af66b3e1ed6e7ca8261ace8bc51dd	506	Pfam	PF00226	DnaJ domain	384	444	1.5E-17	T	09-11-2021	IPR001623	DnaJ domain		
SS50377_20611	5c9af66b3e1ed6e7ca8261ace8bc51dd	506	PRINTS	PR00625	DnaJ domain signature	404	419	3.6E-6	T	09-11-2021	IPR001623	DnaJ domain		
SS50377_20611	5c9af66b3e1ed6e7ca8261ace8bc51dd	506	PRINTS	PR00625	DnaJ domain signature	386	404	3.6E-6	T	09-11-2021	IPR001623	DnaJ domain		
SS50377_20611	5c9af66b3e1ed6e7ca8261ace8bc51dd	506	SMART	SM00271	dnaj_3	383	439	1.3E-18	T	09-11-2021	IPR001623	DnaJ domain		
SS50377_20611	5c9af66b3e1ed6e7ca8261ace8bc51dd	506	PANTHER	PTHR44873	DNAJ HOMOLOG SUBFAMILY C MEMBER 30, MITOCHONDRIAL	376	455	1.4E-20	T	09-11-2021				
SS50377_20611	5c9af66b3e1ed6e7ca8261ace8bc51dd	506	ProSiteProfiles	PS50076	dnaJ domain profile.	384	447	16.447	T	09-11-2021	IPR001623	DnaJ domain		
SS50377_20681	bb01e90f3bab215d2fdae2a484f5c7f2	372	SUPERFAMILY	SSF52833	Thioredoxin-like	18	101	1.52E-27	T	09-11-2021	IPR036249	Thioredoxin-like superfamily		
SS50377_20681	bb01e90f3bab215d2fdae2a484f5c7f2	372	MobiDBLite	mobidb-lite	consensus disorder prediction	349	372	-	T	09-11-2021				
SS50377_20681	bb01e90f3bab215d2fdae2a484f5c7f2	372	ProSitePatterns	PS00194	Thioredoxin family active site.	23	41	-	T	09-11-2021	IPR017937	Thioredoxin, conserved site		
SS50377_20681	bb01e90f3bab215d2fdae2a484f5c7f2	372	PANTHER	PTHR18929	PROTEIN DISULFIDE ISOMERASE	12	281	1.3E-28	T	09-11-2021				
SS50377_20681	bb01e90f3bab215d2fdae2a484f5c7f2	372	Pfam	PF00085	Thioredoxin	18	100	7.8E-23	T	09-11-2021	IPR013766	Thioredoxin domain		
SS50377_20681	bb01e90f3bab215d2fdae2a484f5c7f2	372	CDD	cd02961	PDI_a_family	12	99	1.0471E-33	T	09-11-2021				
SS50377_20681	bb01e90f3bab215d2fdae2a484f5c7f2	372	ProSiteProfiles	PS51352	Thioredoxin domain profile.	2	104	12.561	T	09-11-2021	IPR013766	Thioredoxin domain		
SS50377_20681	bb01e90f3bab215d2fdae2a484f5c7f2	372	Gene3D	G3DSA:3.40.30.10	Glutaredoxin	6	146	6.5E-30	T	09-11-2021	IPR036249	Thioredoxin-like superfamily		
SS50377_20681	bb01e90f3bab215d2fdae2a484f5c7f2	372	MobiDBLite	mobidb-lite	consensus disorder prediction	345	372	-	T	09-11-2021				
SS50377_20681	bb01e90f3bab215d2fdae2a484f5c7f2	372	PRINTS	PR00421	Thioredoxin family signature	22	30	3.8E-5	T	09-11-2021				
SS50377_20681	bb01e90f3bab215d2fdae2a484f5c7f2	372	PRINTS	PR00421	Thioredoxin family signature	68	79	3.8E-5	T	09-11-2021				
SS50377_20681	bb01e90f3bab215d2fdae2a484f5c7f2	372	PRINTS	PR00421	Thioredoxin family signature	30	39	3.8E-5	T	09-11-2021				
SS50377_20914	817a926a3edfeb73c24ee769eef66f17	666	Coils	Coil	Coil	164	184	-	T	09-11-2021				
SS50377_20914	817a926a3edfeb73c24ee769eef66f17	666	PANTHER	PTHR12241	TUBULIN POLYGLUTAMYLASE	306	659	9.2E-48	T	09-11-2021				
SS50377_20914	817a926a3edfeb73c24ee769eef66f17	666	Gene3D	G3DSA:3.30.1490.20	-	450	507	2.0E-26	T	09-11-2021	IPR013815	ATP-grasp fold, subdomain 1	GO:0005524	
SS50377_20914	817a926a3edfeb73c24ee769eef66f17	666	Pfam	PF03133	Tubulin-tyrosine ligase family	412	652	5.4E-39	T	09-11-2021	IPR004344	Tubulin-tyrosine ligase/Tubulin polyglutamylase	GO:0006464	Reactome: R-HSA-8955332
SS50377_20914	817a926a3edfeb73c24ee769eef66f17	666	Gene3D	G3DSA:3.30.470.20	-	426	633	2.0E-26	T	09-11-2021				
SS50377_20914	817a926a3edfeb73c24ee769eef66f17	666	SUPERFAMILY	SSF56059	Glutathione synthetase ATP-binding domain-like	416	633	3.3E-12	T	09-11-2021				
SS50377_20914	817a926a3edfeb73c24ee769eef66f17	666	ProSiteProfiles	PS51221	TTL domain profile.	358	666	21.226	T	09-11-2021	IPR004344	Tubulin-tyrosine ligase/Tubulin polyglutamylase	GO:0006464	Reactome: R-HSA-8955332
SS50377_20942	0bf2bab544f59a24d3e5c1104bc274e4	378	SUPERFAMILY	SSF161245	Zinc hairpin stack	100	156	2.88E-5	T	09-11-2021	IPR037275	Zinc finger, CTCHY-type superfamily		Reactome: R-HSA-110320|Reactome: R-HSA-983168
SS50377_20942	0bf2bab544f59a24d3e5c1104bc274e4	378	ProSiteProfiles	PS51270	Zinc finger CTCHY-type profile.	98	163	9.507	T	09-11-2021	IPR017921	Zinc finger, CTCHY-type		Reactome: R-HSA-110320|Reactome: R-HSA-983168
SS50377_20942	0bf2bab544f59a24d3e5c1104bc274e4	378	SUPERFAMILY	SSF161219	CHY zinc finger-like	37	98	3.66E-8	T	09-11-2021	IPR037274	Zinc finger, CHY-type superfamily	GO:0008270	Reactome: R-HSA-110320|Reactome: R-HSA-983168
SS50377_20942	0bf2bab544f59a24d3e5c1104bc274e4	378	PANTHER	PTHR21319:SF0	ZINC FINGER PROTEIN BRUTUS	39	262	2.6E-16	T	09-11-2021				
SS50377_20942	0bf2bab544f59a24d3e5c1104bc274e4	378	SUPERFAMILY	SSF57850	RING/U-box	154	211	4.79E-6	T	09-11-2021				
SS50377_20942	0bf2bab544f59a24d3e5c1104bc274e4	378	ProSiteProfiles	PS50089	Zinc finger RING-type profile.	163	202	9.465	T	09-11-2021	IPR001841	Zinc finger, RING-type		
SS50377_20942	0bf2bab544f59a24d3e5c1104bc274e4	378	PANTHER	PTHR21319	RING FINGER AND CHY ZINC FINGER DOMAIN-CONTAINING PROTEIN 1	39	262	2.6E-16	T	09-11-2021				
SS50377_21088	3418a88aba536f105b4efdb9646000ac	160	ProSiteProfiles	PS51352	Thioredoxin domain profile.	22	160	8.961	T	09-11-2021	IPR013766	Thioredoxin domain		
SS50377_21088	3418a88aba536f105b4efdb9646000ac	160	Gene3D	G3DSA:3.40.30.10	Glutaredoxin	33	160	5.9E-18	T	09-11-2021	IPR036249	Thioredoxin-like superfamily		
SS50377_21088	3418a88aba536f105b4efdb9646000ac	160	SUPERFAMILY	SSF52833	Thioredoxin-like	9	149	3.52E-16	T	09-11-2021	IPR036249	Thioredoxin-like superfamily		
SS50377_21088	3418a88aba536f105b4efdb9646000ac	160	ProSitePatterns	PS00194	Thioredoxin family active site.	55	73	-	T	09-11-2021	IPR017937	Thioredoxin, conserved site		
SS50377_21088	3418a88aba536f105b4efdb9646000ac	160	Pfam	PF13905	Thioredoxin-like	53	140	4.6E-9	T	09-11-2021	IPR012336	Thioredoxin-like fold		
SS50377_21088	3418a88aba536f105b4efdb9646000ac	160	PANTHER	PTHR42852	THIOL:DISULFIDE INTERCHANGE PROTEIN DSBE	53	157	2.3E-14	T	09-11-2021				
SS50377_21114	64b5b557a75966b9d475634227fe90d6	164	Pfam	PF00578	AhpC/TSA family	46	127	1.0E-12	T	09-11-2021	IPR000866	Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant	GO:0016209|GO:0016491|GO:0055114	KEGG: 00480+1.11.1.15|Reactome: R-HSA-3299685
SS50377_21114	64b5b557a75966b9d475634227fe90d6	164	PANTHER	PTHR42852	THIOL:DISULFIDE INTERCHANGE PROTEIN DSBE	50	153	4.9E-19	T	09-11-2021				
SS50377_21114	64b5b557a75966b9d475634227fe90d6	164	PANTHER	PTHR42852:SF6	THIOL:DISULFIDE INTERCHANGE PROTEIN DSBE	50	153	4.9E-19	T	09-11-2021				
SS50377_21114	64b5b557a75966b9d475634227fe90d6	164	SUPERFAMILY	SSF52833	Thioredoxin-like	5	150	1.93E-21	T	09-11-2021	IPR036249	Thioredoxin-like superfamily		
SS50377_21114	64b5b557a75966b9d475634227fe90d6	164	ProSiteProfiles	PS51352	Thioredoxin domain profile.	31	164	11.072	T	09-11-2021	IPR013766	Thioredoxin domain		
SS50377_21114	64b5b557a75966b9d475634227fe90d6	164	CDD	cd02966	TlpA_like_family	42	150	1.92932E-18	T	09-11-2021				
SS50377_21114	64b5b557a75966b9d475634227fe90d6	164	Gene3D	G3DSA:3.40.30.10	Glutaredoxin	18	161	7.3E-23	T	09-11-2021	IPR036249	Thioredoxin-like superfamily		
SS50377_21239	6d98a1aed864ea37b5d52a6ecb240218	150	SUPERFAMILY	SSF54495	UBC-like	3	147	2.48E-34	T	09-11-2021	IPR016135	Ubiquitin-conjugating enzyme/RWD-like		
SS50377_21239	6d98a1aed864ea37b5d52a6ecb240218	150	CDD	cd00195	UBCc	2	148	5.69576E-31	T	09-11-2021	IPR000608	Ubiquitin-conjugating enzyme E2		Reactome: R-HSA-983168
SS50377_21239	6d98a1aed864ea37b5d52a6ecb240218	150	PANTHER	PTHR24068	UBIQUITIN-CONJUGATING ENZYME E2	3	147	5.8E-24	T	09-11-2021				
SS50377_21239	6d98a1aed864ea37b5d52a6ecb240218	150	ProSitePatterns	PS00183	Ubiquitin-conjugating enzymes active site.	79	94	-	T	09-11-2021	IPR023313	Ubiquitin-conjugating enzyme, active site		MetaCyc: PWY-7511|Reactome: R-HSA-983168
SS50377_21239	6d98a1aed864ea37b5d52a6ecb240218	150	ProSiteProfiles	PS50127	Ubiquitin-conjugating enzymes family profile.	3	141	25.582	T	09-11-2021	IPR000608	Ubiquitin-conjugating enzyme E2		Reactome: R-HSA-983168
SS50377_21239	6d98a1aed864ea37b5d52a6ecb240218	150	PANTHER	PTHR24068:SF157	UBIQUITIN-CONJUGATING ENZYME E2-21 KDA	3	147	5.8E-24	T	09-11-2021				
SS50377_21239	6d98a1aed864ea37b5d52a6ecb240218	150	SMART	SM00212	ubc_7	3	150	7.8E-21	T	09-11-2021				
SS50377_21239	6d98a1aed864ea37b5d52a6ecb240218	150	Pfam	PF00179	Ubiquitin-conjugating enzyme	4	146	7.6E-34	T	09-11-2021	IPR000608	Ubiquitin-conjugating enzyme E2		Reactome: R-HSA-983168
SS50377_21239	6d98a1aed864ea37b5d52a6ecb240218	150	Gene3D	G3DSA:3.10.110.10	Ubiquitin Conjugating Enzyme	1	150	1.2E-37	T	09-11-2021	IPR016135	Ubiquitin-conjugating enzyme/RWD-like		
SS50377_21246	6e1302c9f666f08b05941fae7fbede6f	345	SMART	SM00212	ubc_7	18	159	1.3E-9	T	09-11-2021				
SS50377_21246	6e1302c9f666f08b05941fae7fbede6f	345	PANTHER	PTHR24067	UBIQUITIN-CONJUGATING ENZYME E2	6	147	2.1E-17	T	09-11-2021				
SS50377_21246	6e1302c9f666f08b05941fae7fbede6f	345	ProSiteProfiles	PS50127	Ubiquitin-conjugating enzymes family profile.	8	148	24.033	T	09-11-2021	IPR000608	Ubiquitin-conjugating enzyme E2		Reactome: R-HSA-983168
SS50377_21246	6e1302c9f666f08b05941fae7fbede6f	345	Pfam	PF00179	Ubiquitin-conjugating enzyme	13	151	1.0E-24	T	09-11-2021	IPR000608	Ubiquitin-conjugating enzyme E2		Reactome: R-HSA-983168
SS50377_21246	6e1302c9f666f08b05941fae7fbede6f	345	Gene3D	G3DSA:3.10.110.10	Ubiquitin Conjugating Enzyme	2	154	4.2E-31	T	09-11-2021	IPR016135	Ubiquitin-conjugating enzyme/RWD-like		
SS50377_21246	6e1302c9f666f08b05941fae7fbede6f	345	PANTHER	PTHR24067:SF254	UBIQUITIN-CONJUGATING ENZYME E2-17 KDA	6	147	2.1E-17	T	09-11-2021				
SS50377_21246	6e1302c9f666f08b05941fae7fbede6f	345	SUPERFAMILY	SSF54495	UBC-like	4	152	3.59E-29	T	09-11-2021	IPR016135	Ubiquitin-conjugating enzyme/RWD-like		
SS50377_21902	1fa13c6e15813324a3012d85cbe9de49	281	Gene3D	G3DSA:3.90.70.10	Cysteine proteinases	5	279	6.2E-56	T	09-11-2021				
SS50377_21902	1fa13c6e15813324a3012d85cbe9de49	281	PANTHER	PTHR12411:SF16	TUBULOINTERSTITIAL NEPHRITIS ANTIGEN-LIKE 1	19	267	2.8E-31	T	09-11-2021				
SS50377_21902	1fa13c6e15813324a3012d85cbe9de49	281	Pfam	PF00112	Papain family cysteine protease	66	269	4.0E-42	T	09-11-2021	IPR000668	Peptidase C1A, papain C-terminal	GO:0006508|GO:0008234	
SS50377_21902	1fa13c6e15813324a3012d85cbe9de49	281	PANTHER	PTHR12411	CYSTEINE PROTEASE FAMILY C1-RELATED	19	267	2.8E-31	T	09-11-2021				
SS50377_21902	1fa13c6e15813324a3012d85cbe9de49	281	SMART	SM00645	pept_c1	64	280	9.4E-33	T	09-11-2021	IPR000668	Peptidase C1A, papain C-terminal	GO:0006508|GO:0008234	
SS50377_21902	1fa13c6e15813324a3012d85cbe9de49	281	SUPERFAMILY	SSF54001	Cysteine proteinases	11	270	2.95E-55	T	09-11-2021	IPR038765	Papain-like cysteine peptidase superfamily		
SS50377_22159	c039a3cba4e54243bee4a82007d8282d	408	ProSiteProfiles	PS50089	Zinc finger RING-type profile.	235	275	12.179	T	09-11-2021	IPR001841	Zinc finger, RING-type		
SS50377_22159	c039a3cba4e54243bee4a82007d8282d	408	PANTHER	PTHR21319	RING FINGER AND CHY ZINC FINGER DOMAIN-CONTAINING PROTEIN 1	107	336	8.1E-37	T	09-11-2021				
SS50377_22159	c039a3cba4e54243bee4a82007d8282d	408	SUPERFAMILY	SSF57850	RING/U-box	232	281	4.18E-10	T	09-11-2021				
SS50377_22159	c039a3cba4e54243bee4a82007d8282d	408	Pfam	PF13639	Ring finger domain	234	275	1.9E-8	T	09-11-2021	IPR001841	Zinc finger, RING-type		
SS50377_22159	c039a3cba4e54243bee4a82007d8282d	408	Gene3D	G3DSA:3.30.40.10	Zinc/RING finger domain	226	295	1.7E-10	T	09-11-2021	IPR013083	Zinc finger, RING/FYVE/PHD-type		
SS50377_22159	c039a3cba4e54243bee4a82007d8282d	408	SUPERFAMILY	SSF161245	Zinc hairpin stack	174	230	1.83E-11	T	09-11-2021	IPR037275	Zinc finger, CTCHY-type superfamily		Reactome: R-HSA-110320|Reactome: R-HSA-983168
SS50377_22159	c039a3cba4e54243bee4a82007d8282d	408	SUPERFAMILY	SSF161219	CHY zinc finger-like	106	171	1.83E-10	T	09-11-2021	IPR037274	Zinc finger, CHY-type superfamily	GO:0008270	Reactome: R-HSA-110320|Reactome: R-HSA-983168
SS50377_22159	c039a3cba4e54243bee4a82007d8282d	408	ProSiteProfiles	PS51270	Zinc finger CTCHY-type profile.	171	237	17.189	T	09-11-2021	IPR017921	Zinc finger, CTCHY-type		Reactome: R-HSA-110320|Reactome: R-HSA-983168
SS50377_22159	c039a3cba4e54243bee4a82007d8282d	408	SMART	SM00184	ring_2	235	274	2.1E-5	T	09-11-2021	IPR001841	Zinc finger, RING-type		
SS50377_22159	c039a3cba4e54243bee4a82007d8282d	408	ProSiteProfiles	PS51266	Zinc finger CHY-type profile.	105	178	11.338	T	09-11-2021	IPR008913	Zinc finger, CHY-type	GO:0008270	Reactome: R-HSA-110320|Reactome: R-HSA-983168
SS50377_22159	c039a3cba4e54243bee4a82007d8282d	408	PANTHER	PTHR21319:SF0	ZINC FINGER PROTEIN BRUTUS	107	336	8.1E-37	T	09-11-2021				
SS50377_22159	c039a3cba4e54243bee4a82007d8282d	408	Pfam	PF05495	CHY zinc finger	112	181	7.6E-8	T	09-11-2021	IPR008913	Zinc finger, CHY-type	GO:0008270	Reactome: R-HSA-110320|Reactome: R-HSA-983168
SS50377_22166	9068e20becc69735cbb6f4f8517efa95	270	CDD	cd02966	TlpA_like_family	22	115	1.13603E-10	T	09-11-2021				
SS50377_22166	9068e20becc69735cbb6f4f8517efa95	270	PANTHER	PTHR42852:SF6	THIOL:DISULFIDE INTERCHANGE PROTEIN DSBE	23	127	4.9E-20	T	09-11-2021				
SS50377_22166	9068e20becc69735cbb6f4f8517efa95	270	PANTHER	PTHR42852:SF6	THIOL:DISULFIDE INTERCHANGE PROTEIN DSBE	153	261	4.9E-20	T	09-11-2021				
SS50377_22166	9068e20becc69735cbb6f4f8517efa95	270	Gene3D	G3DSA:3.40.30.10	Glutaredoxin	19	150	4.0E-14	T	09-11-2021	IPR036249	Thioredoxin-like superfamily		
SS50377_22166	9068e20becc69735cbb6f4f8517efa95	270	PANTHER	PTHR42852	THIOL:DISULFIDE INTERCHANGE PROTEIN DSBE	153	261	4.9E-20	T	09-11-2021				
SS50377_22166	9068e20becc69735cbb6f4f8517efa95	270	PANTHER	PTHR42852	THIOL:DISULFIDE INTERCHANGE PROTEIN DSBE	23	127	4.9E-20	T	09-11-2021				
SS50377_22166	9068e20becc69735cbb6f4f8517efa95	270	SUPERFAMILY	SSF52833	Thioredoxin-like	154	253	6.85E-8	T	09-11-2021	IPR036249	Thioredoxin-like superfamily		
SS50377_22166	9068e20becc69735cbb6f4f8517efa95	270	ProSitePatterns	PS00194	Thioredoxin family active site.	24	42	-	T	09-11-2021	IPR017937	Thioredoxin, conserved site		
